record_id,date_time,city_zone,station_type,vehicles_charged,avg_charging_duration_minutes,energy_dispensed_kwh,grid_load_mw,renewable_energy_used_percent,peak_load_risk
993,2024-02-11 08:00:00,South,Normal,3,82.3,72.75,468.09,29.5,Low
994,2024-02-11 09:00:00,West,Fast,15,44.7,291.64,141.7,73.0,Low
995,2024-02-11 10:00:00,South,Supercharger,12,102.5,49.53,77.08,5.6,High
996,2024-02-11 11:00:00,North,Supercharger,1,100.9,323.7,315.7,29.0,Medium
997,2024-02-11 12:00:00,West,Fast,5,89.7,209.31,450.02,7.8,Low
998,2024-02-11 13:00:00,North,Fast,13,18.3,121.27,204.4,5.8,High
999,2024-02-11 14:00:00,Central,Normal,23,110.6,45.01,412.14,72.8,Low
1000,2024-02-11 15:00:00,South,Normal,7,61.1,338.53,456.55,62.9,High
1001,2024-02-11 16:00:00,Central,Fast,3,88.6,291.13,259.99,12.7,High
1002,2024-02-11 17:00:00,North,Fast,21,58.8,221.78,132.22,77.2,Medium
1003,2024-02-11 18:00:00,North,Supercharger,4,71.0,334.91,136.18,74.9,Low
1004,2024-02-11 19:00:00,South,Fast,17,52.1,99.51,147.51,56.0,High
1005,2024-02-11 20:00:00,South,Fast,17,67.6,123.65,284.61,57.4,Low
1006,2024-02-11 21:00:00,East,Fast,15,40.0,76.69,87.74,43.0,Low
1007,2024-02-11 22:00:00,South,Normal,22,49.7,233.12,458.8,46.4,Medium
1008,2024-02-11 23:00:00,West,Normal,2,66.2,27.69,102.65,39.7,Low
1009,2024-02-12 00:00:00,West,Fast,2,37.1,337.23,241.07,76.2,Medium
1010,2024-02-12 01:00:00,North,Fast,22,109.3,59.63,460.11,84.7,High
1011,2024-02-12 02:00:00,West,Supercharger,12,27.9,219.07,87.99,33.5,High
1012,2024-02-12 03:00:00,East,Fast,2,48.1,144.43,329.53,35.4,Low
1013,2024-02-12 04:00:00,Central,Fast,13,49.0,234.09,338.41,66.4,Medium
1014,2024-02-12 05:00:00,Central,Fast,16,33.7,41.98,328.61,20.5,Medium
1015,2024-02-12 06:00:00,West,Fast,7,114.8,73.0,292.95,67.6,Medium
1016,2024-02-12 07:00:00,North,Normal,22,44.6,11.69,105.29,21.3,High
1017,2024-02-12 08:00:00,South,Supercharger,2,33.8,116.06,408.29,38.9,Low
1018,2024-02-12 09:00:00,East,Fast,18,33.2,206.95,50.59,9.0,Medium
1019,2024-02-12 10:00:00,South,Fast,20,99.5,248.13,479.24,54.8,Low
1020,2024-02-12 11:00:00,South,Normal,12,50.5,233.06,417.08,61.0,High
1021,2024-02-12 12:00:00,South,Supercharger,4,58.0,239.7,429.59,41.1,Low
1022,2024-02-12 13:00:00,South,Fast,5,87.1,91.31,458.99,25.7,Low
1023,2024-02-12 14:00:00,East,Normal,20,111.8,309.02,167.91,80.6,Medium
1024,2024-02-12 15:00:00,South,Fast,15,23.0,172.66,193.83,65.0,Low
1025,2024-02-12 16:00:00,North,Normal,23,35.7,220.43,173.86,31.4,Low
1026,2024-02-12 17:00:00,Central,Normal,2,33.8,71.96,125.89,18.0,Low
1027,2024-02-12 18:00:00,North,Fast,17,93.7,192.84,315.58,16.7,High
1028,2024-02-12 19:00:00,North,Fast,22,81.8,30.03,350.56,13.1,Medium
1029,2024-02-12 20:00:00,Central,Fast,14,100.3,27.35,60.98,65.7,High
1030,2024-02-12 21:00:00,North,Normal,13,15.2,337.36,332.7,43.4,High
1031,2024-02-12 22:00:00,Central,Normal,8,31.9,171.24,416.16,50.1,Medium
1032,2024-02-12 23:00:00,North,Normal,10,64.7,292.34,478.9,61.8,Low
1033,2024-02-13 00:00:00,South,Normal,3,82.4,32.41,475.3,9.8,Medium
1034,2024-02-13 01:00:00,South,Normal,21,89.6,204.62,409.62,58.4,High
1035,2024-02-13 02:00:00,Central,Fast,4,78.6,32.1,210.02,65.9,Low
1036,2024-02-13 03:00:00,Central,Fast,4,54.5,56.92,380.92,30.3,Low
1037,2024-02-13 04:00:00,South,Fast,17,17.8,75.73,292.75,77.7,Medium
1038,2024-02-13 05:00:00,Central,Fast,7,43.4,286.97,74.73,70.6,Medium
1039,2024-02-13 06:00:00,South,Normal,16,26.5,256.09,209.84,49.1,Medium
1040,2024-02-13 07:00:00,North,Supercharger,20,112.4,38.01,406.17,35.5,Medium
1041,2024-02-13 08:00:00,North,Fast,18,115.5,311.29,51.76,61.6,Medium
1042,2024-02-13 09:00:00,North,Normal,24,76.7,113.18,125.42,48.9,Low
1043,2024-02-13 10:00:00,North,Fast,24,112.0,150.93,348.87,37.4,Medium
1044,2024-02-13 11:00:00,North,Fast,14,76.0,67.26,333.83,77.5,High
1045,2024-02-13 12:00:00,Central,Supercharger,18,63.6,225.91,425.39,63.3,High
1046,2024-02-13 13:00:00,West,Fast,15,95.4,69.56,66.67,58.4,Medium
1047,2024-02-13 14:00:00,Central,Normal,11,48.7,338.2,413.51,17.9,Low
1048,2024-02-13 15:00:00,Central,Fast,13,114.9,60.79,77.13,64.0,High
1049,2024-02-13 16:00:00,Central,Normal,7,68.5,113.02,492.37,52.1,Low
1050,2024-02-13 17:00:00,Central,Fast,20,102.1,36.63,275.03,46.2,Low
1051,2024-02-13 18:00:00,South,Supercharger,19,91.7,14.18,257.5,53.3,Low
1052,2024-02-13 19:00:00,West,Normal,4,88.0,220.92,161.62,60.4,High
1053,2024-02-13 20:00:00,North,Fast,15,76.8,198.55,69.77,80.6,High
1054,2024-02-13 21:00:00,North,Fast,7,40.9,230.51,459.77,33.8,Medium
1055,2024-02-13 22:00:00,East,Normal,5,53.5,165.92,405.98,46.6,Low
1056,2024-02-13 23:00:00,East,Supercharger,12,60.4,27.97,122.41,18.3,Low
1057,2024-02-14 00:00:00,West,Fast,22,61.7,242.31,304.65,18.3,Low
1058,2024-02-14 01:00:00,South,Normal,1,45.3,227.15,115.25,51.4,High
1059,2024-02-14 02:00:00,South,Normal,7,73.4,207.22,130.14,57.5,Low
1060,2024-02-14 03:00:00,South,Normal,8,70.9,48.11,96.93,23.6,Medium
1061,2024-02-14 04:00:00,East,Fast,12,40.8,84.27,445.65,17.7,Low
1062,2024-02-14 05:00:00,West,Supercharger,10,34.9,207.27,325.01,23.4,Low
1063,2024-02-14 06:00:00,Central,Fast,3,112.8,238.15,55.6,33.6,High
1064,2024-02-14 07:00:00,West,Normal,1,75.7,178.33,78.21,72.7,Low
1065,2024-02-14 08:00:00,West,Normal,2,17.0,154.49,104.7,84.3,Medium
1066,2024-02-14 09:00:00,North,Normal,15,65.1,302.74,287.27,68.9,Low
1067,2024-02-14 10:00:00,West,Fast,2,62.5,335.3,191.14,60.6,Low
1068,2024-02-14 11:00:00,North,Normal,9,66.1,101.04,73.39,30.1,Medium
1069,2024-02-14 12:00:00,Central,Fast,2,39.2,73.58,265.76,42.6,High
1070,2024-02-14 13:00:00,North,Normal,1,114.2,345.12,309.76,77.4,Low
1071,2024-02-14 14:00:00,North,Normal,3,31.9,35.52,61.56,46.6,Low
1072,2024-02-14 15:00:00,North,Fast,8,108.3,23.11,336.87,17.9,High
1073,2024-02-14 16:00:00,North,Fast,23,32.8,210.41,419.08,39.4,Low
1074,2024-02-14 17:00:00,West,Normal,12,18.7,238.94,92.61,55.4,Medium
1075,2024-02-14 18:00:00,East,Normal,9,25.9,167.63,85.48,44.2,High
1076,2024-02-14 19:00:00,East,Normal,22,116.5,187.41,98.53,75.7,High
1077,2024-02-14 20:00:00,South,Normal,5,53.8,91.58,151.53,60.4,Low
1078,2024-02-14 21:00:00,Central,Normal,20,69.6,92.06,425.39,56.1,Low
1079,2024-02-14 22:00:00,South,Fast,13,68.2,213.85,201.07,12.2,Medium
1080,2024-02-14 23:00:00,East,Normal,18,99.9,299.06,112.45,59.2,High
1081,2024-02-15 00:00:00,South,Normal,24,38.3,37.58,398.54,19.4,Low
1082,2024-02-15 01:00:00,Central,Fast,7,59.4,116.72,336.57,37.8,Low
1083,2024-02-15 02:00:00,East,Fast,9,110.4,116.56,376.92,37.3,Low
1084,2024-02-15 03:00:00,North,Fast,5,88.4,93.22,477.57,42.5,High
1085,2024-02-15 04:00:00,East,Normal,19,40.6,244.29,428.44,59.0,High
1086,2024-02-15 05:00:00,South,Fast,16,88.8,74.54,374.73,30.5,High
1087,2024-02-15 06:00:00,North,Fast,10,103.0,220.59,128.92,71.5,Medium
1088,2024-02-15 07:00:00,East,Fast,4,55.5,213.88,462.39,27.2,Medium
1089,2024-02-15 08:00:00,North,Supercharger,11,63.4,75.13,376.4,61.1,High
1090,2024-02-15 09:00:00,North,Normal,5,88.1,99.28,203.22,59.7,Low
1091,2024-02-15 10:00:00,South,Fast,14,48.2,226.46,452.52,31.5,Low
1092,2024-02-15 11:00:00,Central,Fast,24,47.9,205.43,129.35,78.7,Low
1093,2024-02-15 12:00:00,East,Supercharger,15,88.6,53.41,209.04,70.5,Low
1094,2024-02-15 13:00:00,East,Normal,19,102.3,107.73,242.93,34.5,Low
1095,2024-02-15 14:00:00,South,Fast,5,73.2,119.23,491.48,48.1,Low
1096,2024-02-15 15:00:00,West,Normal,18,50.8,207.29,138.09,48.4,Medium
1097,2024-02-15 16:00:00,East,Fast,13,89.7,59.14,488.14,11.9,Medium
1098,2024-02-15 17:00:00,South,Fast,9,45.2,188.45,279.29,47.4,Low
1099,2024-02-15 18:00:00,West,Fast,11,20.8,166.82,165.92,64.5,Medium
1100,2024-02-15 19:00:00,North,Normal,4,79.9,283.28,366.77,18.6,Low
1101,2024-02-15 20:00:00,West,Supercharger,14,15.3,320.33,467.39,46.8,Medium
1102,2024-02-15 21:00:00,East,Normal,10,83.0,221.69,86.77,56.5,Low
1103,2024-02-15 22:00:00,North,Supercharger,19,57.1,233.55,493.03,61.1,Low
1104,2024-02-15 23:00:00,West,Normal,2,72.1,41.2,420.16,47.8,Low
1105,2024-02-16 00:00:00,South,Normal,3,45.3,130.15,80.64,29.3,High
1106,2024-02-16 01:00:00,West,Normal,1,82.9,72.44,456.72,44.9,Medium
1107,2024-02-16 02:00:00,South,Fast,17,103.9,18.32,214.86,39.6,Low
1108,2024-02-16 03:00:00,North,Supercharger,6,55.3,72.16,158.57,54.1,Low
1109,2024-02-16 04:00:00,North,Fast,22,71.3,224.74,232.82,13.6,High
1110,2024-02-16 05:00:00,West,Normal,2,118.9,331.77,223.2,72.5,Medium
1111,2024-02-16 06:00:00,Central,Supercharger,4,71.7,324.45,331.47,76.3,Low
1112,2024-02-16 07:00:00,East,Fast,11,35.1,163.9,371.22,51.3,Low
1113,2024-02-16 08:00:00,Central,Fast,12,73.7,230.9,292.26,24.9,Medium
1114,2024-02-16 09:00:00,East,Fast,19,44.1,240.27,412.18,38.4,Medium
1115,2024-02-16 10:00:00,North,Normal,24,19.1,270.64,227.23,20.1,Medium
1116,2024-02-16 11:00:00,East,Fast,3,41.1,101.54,103.59,25.8,High
1117,2024-02-16 12:00:00,North,Fast,19,17.0,43.8,136.12,28.7,Low
1118,2024-02-16 13:00:00,Central,Normal,11,26.3,187.61,311.31,46.3,Medium
1119,2024-02-16 14:00:00,Central,Normal,23,54.7,39.22,186.25,73.5,Medium
1120,2024-02-16 15:00:00,North,Normal,10,54.4,324.1,416.79,81.6,Medium
1121,2024-02-16 16:00:00,East,Fast,18,93.9,65.43,170.95,65.8,High
1122,2024-02-16 17:00:00,South,Fast,2,18.2,168.74,313.48,42.0,Low
1123,2024-02-16 18:00:00,East,Fast,6,39.3,337.9,90.75,71.3,Low
1124,2024-02-16 19:00:00,West,Supercharger,13,26.6,170.05,412.63,68.1,Medium
1125,2024-02-16 20:00:00,North,Normal,9,35.9,16.63,294.61,50.7,Low
1126,2024-02-16 21:00:00,South,Fast,9,93.1,239.04,167.36,13.9,Low
1127,2024-02-16 22:00:00,North,Fast,4,64.0,262.87,359.66,12.8,Low
1128,2024-02-16 23:00:00,Central,Normal,22,74.9,59.14,262.05,9.8,Medium
1129,2024-02-17 00:00:00,Central,Supercharger,8,97.1,260.32,451.27,32.2,High
1130,2024-02-17 01:00:00,North,Fast,7,29.1,278.32,383.11,65.6,Low
1131,2024-02-17 02:00:00,Central,Fast,11,38.1,64.08,479.65,80.5,Low
1132,2024-02-17 03:00:00,North,Fast,1,68.2,57.78,470.0,81.8,Medium
1133,2024-02-17 04:00:00,East,Fast,8,45.6,107.06,93.31,17.4,Low
1134,2024-02-17 05:00:00,West,Fast,4,41.2,184.9,169.28,76.4,High
1135,2024-02-17 06:00:00,South,Normal,24,114.1,291.88,111.39,72.7,Low
1136,2024-02-17 07:00:00,East,Fast,11,40.6,10.06,194.37,9.1,Low
1137,2024-02-17 08:00:00,Central,Supercharger,3,110.7,191.07,327.3,8.8,Low
1138,2024-02-17 09:00:00,West,Fast,2,90.9,32.86,125.37,64.2,High
1139,2024-02-17 10:00:00,East,Normal,15,48.8,221.7,211.27,6.9,High
1140,2024-02-17 11:00:00,North,Supercharger,14,16.6,344.36,91.76,7.8,Low
1141,2024-02-17 12:00:00,South,Fast,3,34.8,24.81,58.1,27.8,Low
1142,2024-02-17 13:00:00,North,Normal,24,76.4,319.87,417.4,29.7,Medium
1143,2024-02-17 14:00:00,North,Fast,20,111.8,222.34,70.2,19.8,Low
1144,2024-02-17 15:00:00,East,Normal,8,71.9,85.26,58.17,57.3,Medium
1145,2024-02-17 16:00:00,West,Fast,12,95.2,193.61,320.63,74.6,Medium
1146,2024-02-17 17:00:00,South,Fast,1,65.2,279.73,476.81,82.0,Low
1147,2024-02-17 18:00:00,East,Normal,8,90.3,68.13,385.7,32.6,Low
1148,2024-02-17 19:00:00,North,Normal,3,21.2,314.05,132.49,65.7,High
1149,2024-02-17 20:00:00,South,Fast,23,79.3,204.66,467.47,65.9,Low
1150,2024-02-17 21:00:00,Central,Normal,8,48.6,129.53,52.97,27.4,Medium
1151,2024-02-17 22:00:00,South,Supercharger,17,103.2,23.74,447.04,26.6,Low
1152,2024-02-17 23:00:00,West,Fast,19,16.2,29.67,244.69,44.8,Low
1153,2024-02-18 00:00:00,North,Normal,12,29.8,19.1,116.02,64.0,High
1154,2024-02-18 01:00:00,East,Fast,21,107.7,160.89,124.64,24.8,Low
1155,2024-02-18 02:00:00,East,Fast,21,33.6,321.39,473.42,70.8,Medium
1156,2024-02-18 03:00:00,West,Normal,1,83.1,119.55,82.67,78.6,Low
1157,2024-02-18 04:00:00,South,Fast,6,115.2,206.37,173.91,77.2,Low
1158,2024-02-18 05:00:00,Central,Fast,4,80.4,250.86,433.13,32.5,Medium
1159,2024-02-18 06:00:00,West,Fast,19,63.1,94.84,291.1,26.1,Low
1160,2024-02-18 07:00:00,North,Normal,2,59.6,271.07,448.33,32.5,High
1161,2024-02-18 08:00:00,Central,Fast,14,105.1,276.79,128.87,71.4,Low
1162,2024-02-18 09:00:00,North,Normal,4,17.3,265.38,499.57,57.4,Medium
1163,2024-02-18 10:00:00,Central,Fast,19,111.7,264.42,284.46,71.0,Medium
1164,2024-02-18 11:00:00,West,Normal,7,83.8,234.7,240.49,32.8,Medium
1165,2024-02-18 12:00:00,Central,Normal,14,106.7,137.3,51.22,26.8,Medium
1166,2024-02-18 13:00:00,West,Supercharger,9,88.6,31.67,209.13,66.6,High
1167,2024-02-18 14:00:00,North,Normal,8,62.6,339.54,465.0,47.7,Low
1168,2024-02-18 15:00:00,North,Fast,24,91.2,323.61,83.39,35.7,Low
1169,2024-02-18 16:00:00,East,Normal,19,99.6,16.38,205.03,48.1,Medium
1170,2024-02-18 17:00:00,West,Supercharger,15,15.6,29.73,143.56,28.2,High
1171,2024-02-18 18:00:00,East,Supercharger,22,51.5,283.53,155.5,77.6,Medium
1172,2024-02-18 19:00:00,East,Normal,12,101.8,95.35,218.67,77.3,High
1173,2024-02-18 20:00:00,Central,Supercharger,23,94.2,233.4,278.89,52.2,High
1174,2024-02-18 21:00:00,South,Supercharger,20,82.0,203.59,341.65,61.4,Low
1175,2024-02-18 22:00:00,Central,Normal,12,109.4,78.9,74.94,28.5,Low
1176,2024-02-18 23:00:00,South,Normal,12,27.0,249.82,114.3,15.3,Low
1177,2024-02-19 00:00:00,North,Normal,8,119.7,56.9,498.76,38.8,Medium
1178,2024-02-19 01:00:00,East,Normal,9,96.5,22.49,492.44,19.2,Low
1179,2024-02-19 02:00:00,North,Fast,6,110.1,72.24,362.27,59.5,Low
1180,2024-02-19 03:00:00,North,Fast,23,115.8,92.6,438.44,27.1,Medium
1181,2024-02-19 04:00:00,East,Fast,8,24.1,159.22,87.74,23.9,Medium
1182,2024-02-19 05:00:00,North,Normal,1,64.4,121.11,362.24,70.8,Low
1183,2024-02-19 06:00:00,Central,Fast,24,37.3,62.96,335.73,58.0,Low
1184,2024-02-19 07:00:00,West,Supercharger,3,82.6,329.15,230.02,58.9,Medium
1185,2024-02-19 08:00:00,East,Normal,16,79.6,158.88,174.58,41.3,High
1186,2024-02-19 09:00:00,East,Fast,6,36.1,245.04,68.13,80.4,Low
1187,2024-02-19 10:00:00,Central,Normal,6,119.9,51.97,428.55,33.7,Low
1188,2024-02-19 11:00:00,Central,Fast,2,24.6,86.98,172.05,38.9,Low
1189,2024-02-19 12:00:00,South,Fast,11,80.6,44.75,266.5,83.6,Medium
1190,2024-02-19 13:00:00,West,Supercharger,16,46.9,170.59,300.0,47.3,Low
1191,2024-02-19 14:00:00,North,Normal,15,95.3,142.02,80.92,17.1,Low
1192,2024-02-19 15:00:00,South,Fast,16,46.6,211.6,183.81,20.7,Medium
1193,2024-02-19 16:00:00,South,Fast,2,52.3,97.05,260.67,26.6,Medium
1194,2024-02-19 17:00:00,Central,Normal,5,72.9,334.91,102.94,50.9,Low
1195,2024-02-19 18:00:00,Central,Normal,13,61.8,339.33,452.39,16.5,High
1196,2024-02-19 19:00:00,Central,Supercharger,9,60.2,222.53,144.22,48.0,Low
1197,2024-02-19 20:00:00,West,Normal,10,67.7,303.18,369.29,7.5,Low
1198,2024-02-19 21:00:00,North,Fast,3,36.4,185.7,166.32,24.4,Low
1199,2024-02-19 22:00:00,North,Normal,12,112.3,245.56,273.95,35.3,Medium
1200,2024-02-19 23:00:00,West,Supercharger,7,47.4,108.85,446.68,70.7,Low
1201,2024-02-20 00:00:00,Central,Supercharger,19,58.0,302.92,490.24,7.6,Low
1202,2024-02-20 01:00:00,South,Fast,8,44.2,59.57,462.81,60.0,Medium
1203,2024-02-20 02:00:00,South,Fast,5,99.1,209.3,247.22,31.3,Medium
1204,2024-02-20 03:00:00,East,Normal,5,94.3,52.51,381.61,60.4,Low
1205,2024-02-20 04:00:00,South,Fast,12,36.0,339.94,388.71,77.9,Low
1206,2024-02-20 05:00:00,East,Fast,12,57.1,301.96,120.82,21.9,High
1207,2024-02-20 06:00:00,East,Fast,10,89.0,129.21,352.56,55.9,Medium
1208,2024-02-20 07:00:00,East,Supercharger,22,19.5,21.97,334.09,29.7,Low
1209,2024-02-20 08:00:00,Central,Normal,12,35.9,142.47,212.35,52.6,Low
1210,2024-02-20 09:00:00,West,Supercharger,13,26.4,323.9,204.27,21.5,Low
1211,2024-02-20 10:00:00,Central,Normal,8,64.9,106.46,178.8,23.4,Medium
1212,2024-02-20 11:00:00,Central,Normal,16,77.8,26.83,290.36,30.5,Low
1213,2024-02-20 12:00:00,South,Normal,2,108.4,34.61,474.68,40.3,Medium
1214,2024-02-20 13:00:00,Central,Normal,24,112.1,65.41,224.46,10.3,Low
1215,2024-02-20 14:00:00,North,Supercharger,22,114.9,14.38,409.73,68.8,Low
1216,2024-02-20 15:00:00,South,Supercharger,12,23.7,131.61,297.53,32.6,Medium
1217,2024-02-20 16:00:00,South,Fast,19,73.2,218.73,283.18,51.7,Low
1218,2024-02-20 17:00:00,East,Normal,11,61.1,29.64,251.86,57.5,Medium
1219,2024-02-20 18:00:00,West,Normal,2,97.0,106.42,72.66,76.2,Medium
1220,2024-02-20 19:00:00,South,Normal,9,117.7,124.95,496.62,10.9,Low
1221,2024-02-20 20:00:00,North,Fast,22,104.4,24.52,157.0,63.3,Low
1222,2024-02-20 21:00:00,South,Normal,11,86.5,294.46,210.82,19.9,High
1223,2024-02-20 22:00:00,East,Fast,1,85.8,224.95,79.87,28.1,Medium
1224,2024-02-20 23:00:00,West,Normal,19,60.7,150.37,430.4,36.1,Low
1225,2024-02-21 00:00:00,North,Fast,15,31.0,138.05,169.66,67.6,High
1226,2024-02-21 01:00:00,North,Fast,4,117.5,84.92,319.19,63.9,Low
1227,2024-02-21 02:00:00,West,Normal,15,26.5,181.04,451.84,24.8,High
1228,2024-02-21 03:00:00,South,Normal,12,58.2,56.09,158.32,20.2,Low
1229,2024-02-21 04:00:00,North,Supercharger,18,119.8,226.35,370.98,76.6,Low
1230,2024-02-21 05:00:00,South,Supercharger,13,29.9,68.42,115.38,39.6,Low
1231,2024-02-21 06:00:00,North,Fast,17,75.5,159.02,392.39,53.0,Low
1232,2024-02-21 07:00:00,North,Supercharger,11,115.1,203.25,494.08,9.1,Medium
1233,2024-02-21 08:00:00,East,Normal,21,48.7,170.97,412.56,79.1,High
1234,2024-02-21 09:00:00,East,Fast,11,41.0,279.93,327.95,15.0,Low
1235,2024-02-21 10:00:00,East,Fast,4,16.2,146.84,430.43,19.9,Low
1236,2024-02-21 11:00:00,Central,Normal,10,18.1,331.7,274.27,28.3,Low
1237,2024-02-21 12:00:00,Central,Fast,19,112.5,135.42,183.05,5.7,Low
1238,2024-02-21 13:00:00,West,Supercharger,14,62.6,231.54,66.36,30.9,Medium
1239,2024-02-21 14:00:00,Central,Normal,23,42.2,56.54,360.29,32.3,High
1240,2024-02-21 15:00:00,East,Normal,17,26.3,162.33,241.76,27.6,High
1241,2024-02-21 16:00:00,North,Fast,8,93.0,176.2,133.71,78.6,Low
1242,2024-02-21 17:00:00,West,Fast,4,97.7,177.68,84.13,81.7,Low
1243,2024-02-21 18:00:00,South,Normal,21,116.0,153.74,154.45,10.8,Low
1244,2024-02-21 19:00:00,North,Normal,5,40.8,68.92,332.0,26.5,Low
1245,2024-02-21 20:00:00,South,Normal,9,56.1,246.71,303.42,52.4,Medium
1246,2024-02-21 21:00:00,South,Normal,23,16.4,65.84,422.31,32.8,Low
1247,2024-02-21 22:00:00,South,Fast,10,24.2,320.24,412.25,28.3,Low
1248,2024-02-21 23:00:00,Central,Normal,21,38.9,126.02,196.74,5.4,Medium
1249,2024-02-22 00:00:00,North,Fast,15,15.6,87.73,467.23,54.9,High
1250,2024-02-22 01:00:00,Central,Fast,14,119.5,150.36,307.85,63.2,High
1251,2024-02-22 02:00:00,West,Normal,13,65.6,202.88,202.32,10.4,Low
1252,2024-02-22 03:00:00,West,Fast,4,100.9,67.06,294.75,33.2,Medium
1253,2024-02-22 04:00:00,South,Normal,4,64.3,346.89,495.99,42.1,Medium
1254,2024-02-22 05:00:00,East,Fast,17,17.5,289.72,446.23,60.7,Low
1255,2024-02-22 06:00:00,West,Normal,13,65.9,236.24,391.6,35.0,High
1256,2024-02-22 07:00:00,South,Fast,18,75.8,136.33,446.36,52.9,Low
1257,2024-02-22 08:00:00,West,Fast,5,88.5,119.08,297.89,13.3,Low
1258,2024-02-22 09:00:00,North,Fast,4,87.5,18.78,451.06,57.6,Low
1259,2024-02-22 10:00:00,East,Fast,17,84.5,340.96,96.48,11.4,Low
1260,2024-02-22 11:00:00,West,Fast,18,33.4,67.18,130.09,31.7,High
1261,2024-02-22 12:00:00,East,Normal,13,49.1,105.34,101.27,49.8,High
1262,2024-02-22 13:00:00,West,Normal,8,59.2,170.64,437.39,17.6,Medium
1263,2024-02-22 14:00:00,East,Supercharger,24,74.6,323.8,271.76,6.2,Low
1264,2024-02-22 15:00:00,North,Fast,24,117.8,229.01,499.41,69.7,High
1265,2024-02-22 16:00:00,Central,Supercharger,15,30.5,37.62,116.45,37.5,Low
1266,2024-02-22 17:00:00,West,Fast,20,92.3,129.45,114.22,27.1,Low
1267,2024-02-22 18:00:00,Central,Fast,19,59.1,288.65,135.28,25.5,High
1268,2024-02-22 19:00:00,North,Normal,15,98.0,254.46,83.5,83.5,Low
1269,2024-02-22 20:00:00,East,Fast,13,40.0,90.76,452.74,45.6,Low
1270,2024-02-22 21:00:00,North,Fast,5,78.1,216.37,185.27,53.5,Medium
1271,2024-02-22 22:00:00,East,Fast,23,63.9,220.63,158.18,29.7,Low
1272,2024-02-22 23:00:00,West,Fast,13,115.0,125.17,484.23,40.9,Low
1273,2024-02-23 00:00:00,North,Supercharger,1,32.9,317.88,446.31,5.4,High
1274,2024-02-23 01:00:00,West,Supercharger,24,108.9,258.36,259.42,62.5,Low
1275,2024-02-23 02:00:00,North,Normal,16,25.3,298.0,243.85,81.5,Low
1276,2024-02-23 03:00:00,South,Supercharger,24,111.8,328.85,448.73,12.7,Medium
1277,2024-02-23 04:00:00,West,Fast,2,63.2,262.4,227.81,67.0,Low
1278,2024-02-23 05:00:00,East,Normal,8,81.8,149.29,208.75,12.9,Low
1279,2024-02-23 06:00:00,South,Fast,11,41.6,334.89,104.89,84.0,Low
1280,2024-02-23 07:00:00,North,Normal,17,115.7,254.01,215.56,38.4,Low
1281,2024-02-23 08:00:00,East,Normal,2,116.3,267.78,59.8,76.0,Medium
1282,2024-02-23 09:00:00,South,Fast,22,43.1,224.47,111.7,27.0,High
1283,2024-02-23 10:00:00,West,Fast,23,104.5,90.53,77.49,79.4,Medium
1284,2024-02-23 11:00:00,Central,Normal,9,54.1,188.37,252.79,57.1,Low
1285,2024-02-23 12:00:00,West,Supercharger,6,111.7,50.7,193.81,82.5,Low
1286,2024-02-23 13:00:00,East,Supercharger,8,30.5,327.49,300.0,56.6,High
1287,2024-02-23 14:00:00,North,Normal,13,97.1,115.99,330.33,24.6,Medium
1288,2024-02-23 15:00:00,East,Supercharger,14,35.2,22.52,370.38,17.1,High
1289,2024-02-23 16:00:00,South,Normal,19,55.6,74.12,498.8,7.5,Medium
1290,2024-02-23 17:00:00,Central,Normal,4,102.0,89.17,333.29,56.1,Low
1291,2024-02-23 18:00:00,West,Fast,5,23.2,58.14,82.93,21.6,Low
1292,2024-02-23 19:00:00,North,Normal,8,46.9,78.23,239.01,16.4,Low
1293,2024-02-23 20:00:00,South,Normal,5,112.5,73.63,447.5,51.3,Low
1294,2024-02-23 21:00:00,East,Normal,2,89.4,209.81,326.67,6.6,Medium
1295,2024-02-23 22:00:00,South,Normal,12,58.3,89.88,472.79,43.1,Low
1296,2024-02-23 23:00:00,North,Normal,15,21.1,249.02,293.96,15.8,Low
1297,2024-02-24 00:00:00,West,Fast,22,39.9,45.41,83.81,82.8,Medium
1298,2024-02-24 01:00:00,South,Normal,8,16.3,342.82,91.71,13.1,Low
1299,2024-02-24 02:00:00,Central,Fast,18,77.7,162.32,84.83,50.3,Low
1300,2024-02-24 03:00:00,East,Supercharger,9,97.0,85.31,266.83,48.5,High
1301,2024-02-24 04:00:00,East,Fast,10,44.9,219.25,112.78,76.3,High
1302,2024-02-24 05:00:00,West,Normal,18,24.2,305.99,102.01,11.4,Medium
1303,2024-02-24 06:00:00,East,Normal,14,76.1,68.83,383.81,13.5,Low
1304,2024-02-24 07:00:00,West,Supercharger,14,111.5,88.35,370.34,30.0,Medium
1305,2024-02-24 08:00:00,East,Normal,5,49.6,82.94,461.7,69.4,Low
1306,2024-02-24 09:00:00,South,Fast,13,109.0,288.31,96.65,59.1,Low
1307,2024-02-24 10:00:00,East,Normal,8,26.7,209.95,415.0,13.9,Low
1308,2024-02-24 11:00:00,East,Fast,3,104.5,292.28,62.66,28.7,Low
1309,2024-02-24 12:00:00,North,Fast,7,71.1,266.93,299.88,83.7,Medium
1310,2024-02-24 13:00:00,Central,Supercharger,5,78.4,17.7,312.93,35.6,Medium
1311,2024-02-24 14:00:00,South,Supercharger,4,72.6,286.63,87.12,25.2,Low
